PSO,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23
384,38.17909084,1.944054741,4757.387427,12.09468164,4411.363739,52.88,0.102329306,-8553.390929,75.5370995,3.231492264,1.398289542,2.742403597,22.63738266,0.998003838,0.00381172,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696781,-7.568811754
385,37.53296285,1.906963079,4727.94467,12.04373009,4345.248517,52.18,0.101500411,-8555.699464,75.30802395,3.213412876,1.384918537,2.71181062,21.76178103,0.998003838,0.003811483,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
386,36.18112716,1.884193407,4715.796988,12.01366884,4231.889486,50.64,0.101500411,-8557.98009,74.79389483,3.180121374,1.375343992,2.646369572,21.58548412,0.998003838,0.003811106,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
387,34.77112935,1.868649499,4701.967707,11.97678488,4191.22197,48.96,0.101054025,-8561.123698,74.57184364,3.162831955,1.362801616,2.61400942,21.45180204,0.998003838,0.003810994,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
388,34.0294737,1.853114689,4683.106077,11.92774519,4116.977576,47.1,0.101054025,-8563.369354,73.96744293,3.152927586,1.350211686,2.580043766,21.09255605,0.998003838,0.003810385,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
389,33.10504262,1.821558691,4673.581334,11.89980981,4019.120573,45.62,0.100911976,-8565.257386,73.52874563,3.132731087,1.340675884,2.532663278,20.73777449,0.998003838,0.003810232,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
390,32.59643928,1.798969958,4635.212216,11.86268182,3976.758917,44.8,0.100911976,-8569.009036,73.34535575,3.099234556,1.328288983,2.513277099,20.40813009,0.998003838,0.003809755,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
391,31.7727097,1.760173945,4623.562264,11.84311165,3912.725017,43.64,0.100346696,-8574.215491,73.02463489,3.065876645,1.315900136,2.469902297,19.92196124,0.998003838,0.00380942,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
392,31.22262334,1.737716623,4604.981642,11.79146995,3804.984246,42.72,0.100213815,-8578.313253,72.59659898,3.047205633,1.30572861,2.426123873,19.65530382,0.998003838,0.003808692,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
393,30.08656441,1.721607313,4573.600526,11.77318343,3775.697054,42.06,0.098981906,-8580.859848,72.06201184,3.016070352,1.300413602,2.367748265,19.43611217,0.998003838,0.003807953,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696782,-7.568811754
394,29.33364889,1.695320088,4555.967177,11.75720159,3738.186646,40.38,0.098940886,-8582.889121,71.40271366,3.002980735,1.286783614,2.328928802,19.02503313,0.998003838,0.003806686,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
395,28.83747073,1.664677595,4532.639679,11.74008068,3704.485236,39.76,0.098473939,-8586.474748,71.06003735,2.976493558,1.280748996,2.294043656,18.62643969,0.998003838,0.003805857,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
396,28.1168261,1.638579279,4510.432158,11.70518208,3673.450577,39,0.096573846,-8589.468627,70.56407706,2.955123659,1.273694303,2.265536138,18.40086587,0.998003838,0.003805237,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
397,27.2446624,1.62037295,4494.164843,11.6787258,3654.156695,38.04,0.096534041,-8595.686333,70.26599026,2.919800723,1.266083283,2.232612985,18.26015176,0.998003838,0.003804571,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
398,26.7052852,1.589945975,4486.690952,11.65773591,3616.635485,37.18,0.096339423,-8599.040791,69.78129509,2.892386739,1.25879274,2.204984169,18.13154028,0.998003838,0.003804192,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
399,26.28662577,1.562687011,4482.46892,11.64172121,3587.783056,36.5,0.09531257,-8600.955306,69.34018042,2.869291705,1.252012084,2.164396844,17.84183645,0.998003838,0.003803586,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
400,25.50688647,1.540234007,4474.099674,11.63006578,3550.567389,36.02,0.09531257,-8603.669422,69.1195796,2.848735462,1.244596389,2.118782832,17.57244201,0.998003838,0.003803279,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
401,24.65300512,1.516908422,4467.928514,11.6060225,3523.743043,35.24,0.095311389,-8606.288877,68.95597668,2.824503591,1.240446258,2.076147006,17.26856059,0.998003838,0.003803014,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
402,24.0497595,1.499877936,4456.049656,11.58058119,3484.064795,34.42,0.095213902,-8610.209288,68.61436149,2.800991553,1.231333773,2.037404474,16.74445682,0.998003838,0.003802422,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
403,23.3452973,1.480280471,4418.110779,11.55411966,3457.245138,33.56,0.094981845,-8616.365431,68.02321979,2.786218251,1.226843118,2.009236331,16.4434545,0.998003838,0.00380142,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
404,22.63636845,1.455918802,4406.279947,11.53389969,3435.191478,33.1,0.09408617,-8618.980395,67.66901919,2.772486699,1.217702793,1.965821047,16.30587411,0.998003838,0.003799132,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
405,21.97414912,1.423944031,4387.072542,11.52395458,3396.117497,32.28,0.093852933,-8623.56498,67.42145157,2.755296419,1.212644025,1.944563063,16.19677689,0.998003838,0.003798717,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
406,20.77861355,1.401050279,4370.94652,11.48398657,3365.198196,31.58,0.092976241,-8625.488869,67.18162587,2.728820508,1.203796973,1.913227036,15.84887105,0.998003838,0.003798594,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
407,20.19738291,1.377821525,4355.242117,11.4288966,3327.575601,30.82,0.092399312,-8627.320506,66.66419094,2.698812974,1.197217804,1.842576057,15.35217957,0.998003838,0.003798453,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
408,19.58110532,1.356482478,4348.298726,11.40965359,3303.93195,29.72,0.092399312,-8631.175474,66.24728269,2.676867296,1.194051771,1.819018947,14.9533117,0.998003838,0.003797761,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
409,18.88984488,1.339189175,4325.889297,11.36700648,3279.598074,29.32,0.090119588,-8633.682595,66.02364962,2.656489488,1.18807309,1.76975823,14.64280366,0.998003838,0.003797424,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
410,18.09903801,1.317458013,4314.840903,11.35224169,3254.645648,28.58,0.089663832,-8636.23903,65.75684382,2.633404885,1.181558816,1.746689937,14.39017854,0.998003838,0.003797291,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
411,17.39774544,1.288565277,4297.187042,11.31669351,3228.576327,28.02,0.089536925,-8639.255583,65.48400578,2.612758972,1.175249239,1.695596144,14.16826009,0.998003838,0.003797239,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
412,17.06657616,1.272503823,4275.863762,11.2857575,3199.302095,27.3,0.089324945,-8640.641326,65.12875573,2.584894596,1.168372488,1.673663187,13.86275756,0.998003838,0.003796958,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
413,16.47521839,1.255360888,4244.718296,11.27595735,3166.158549,26.38,0.088138271,-8641.934888,64.9445145,2.556571792,1.163736012,1.643099458,13.58866567,0.998003838,0.003796444,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
414,16.02508272,1.237185348,4236.685316,11.26240907,3123.608499,25.88,0.088060274,-8647.336028,64.57756567,2.538510124,1.15766767,1.608157371,13.51334054,0.998003838,0.003795838,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
415,15.4322533,1.220857841,4222.131074,11.24012167,3107.713294,25.3,0.087651336,-8650.135258,64.30773813,2.512321242,1.152248465,1.590323689,13.19832631,0.998003838,0.003795567,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
416,15.08770574,1.207556171,4210.204536,11.18677869,3088.212185,24.14,0.086940684,-8652.416831,64.10563686,2.493854207,1.147639697,1.567304777,12.973298,0.998003838,0.00379543,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
417,14.7504052,1.187816739,4202.894222,11.14591729,3065.130013,23.28,0.086549053,-8657.963836,63.78264847,2.478397687,1.143006852,1.523808308,12.73150704,0.998003838,0.003794876,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
418,14.1368225,1.172895519,4182.268605,11.10556658,3023.237329,22.64,0.086549053,-8659.741801,63.64030012,2.45148138,1.13886514,1.497861652,12.51230891,0.998003838,0.003794227,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
419,13.83478169,1.155924631,4158.461728,11.08747114,2994.846885,22.4,0.086154149,-8663.928632,63.30650647,2.425947502,1.134498991,1.491537294,12.28754341,0.998003838,0.00379387,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
420,13.22656107,1.142506466,4146.336674,11.05936344,2966.957628,21.72,0.085378159,-8665.350722,62.98240224,2.40937658,1.131217999,1.454743303,11.8917701,0.998003838,0.003793463,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
421,12.6630798,1.129656353,4126.448034,11.01693387,2927.296434,21.38,0.085336944,-8670.346161,62.73068491,2.388067959,1.128327256,1.425969968,11.64392231,0.998003838,0.003791465,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
422,12.32182178,1.11265206,4098.003597,10.98609152,2908.951163,20.92,0.085024723,-8672.649834,62.31520223,2.366846211,1.123616809,1.413796378,11.41023812,0.998003838,0.003791107,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
423,11.90987987,1.102930372,4069.379741,10.95453049,2886.751635,20.52,0.084866268,-8676.907616,62.10747349,2.339955138,1.118710695,1.383806893,11.30880452,0.998003838,0.003790585,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
424,11.46834074,1.08297691,4043.34095,10.93535966,2864.412227,20,0.084433082,-8678.783406,61.90151302,2.322448566,1.116576991,1.364676549,10.99062376,0.998003838,0.003790224,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
425,10.99768213,1.071971452,4028.899215,10.92836634,2845.347196,19.68,0.084020492,-8681.070866,61.73919957,2.301832612,1.109549706,1.339140436,10.72277454,0.998003838,0.003789942,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
426,10.54262247,1.062704885,4021.515678,10.87716197,2824.460484,19.16,0.083404714,-8682.853205,61.59315339,2.27804948,1.107007329,1.310755052,10.58332795,0.998003838,0.003789348,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
427,10.28202578,1.04586847,4012.905744,10.86751324,2807.224665,18.6,0.082813002,-8684.986273,61.32506047,2.252968974,1.101730674,1.289043443,10.41847951,0.998003838,0.003789197,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
428,10.06415661,1.02794985,4000.552212,10.83553211,2788.000165,17.88,0.082813002,-8686.142097,60.98135237,2.241707891,1.098685434,1.266726867,10.20654072,0.998003838,0.003788889,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
429,9.719882267,1.015906091,3990.346771,10.80152306,2770.754064,17.72,0.082629834,-8687.195432,60.8490587,2.226824365,1.094934038,1.248551543,9.944620431,0.998003838,0.003788625,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
430,9.218725462,1.006091943,3980.700735,10.75952652,2755.136491,17.22,0.081600774,-8688.358749,60.62141826,2.205018825,1.092123959,1.229764892,9.741051685,0.998003838,0.003788095,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
431,8.949347965,0.982952178,3971.675097,10.73118132,2745.416621,16.88,0.081554971,-8689.430728,60.45416456,2.180966536,1.088381453,1.215031443,9.616427001,0.998003838,0.003787695,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
432,8.624956169,0.961754616,3961.944126,10.70213016,2722.414962,16.6,0.081368065,-8690.265332,60.16850821,2.158313465,1.085032868,1.204199998,9.396269791,0.998003838,0.003787059,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
433,8.268720414,0.95024156,3952.383761,10.67106918,2694.057094,16.22,0.080660351,-8693.009775,59.93909161,2.138075601,1.082633575,1.184278183,9.232364882,0.998003838,0.003786785,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
434,8.035771617,0.934456541,3923.118093,10.63864575,2672.944395,15.86,0.080089594,-8694.043214,59.74804878,2.118763397,1.079746211,1.157745172,9.065627726,0.998003838,0.00378644,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
435,7.584388286,0.923552541,3920.956451,10.6164277,2651.825104,15.34,0.080089594,-8695.09077,59.48291819,2.09928685,1.075684197,1.145364546,8.919022649,0.998003838,0.003786048,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
436,7.309917112,0.915293056,3907.373819,10.596476,2637.828884,15.08,0.079583959,-8697.92521,59.29924964,2.0836579,1.07238639,1.133400896,8.730072837,0.998003838,0.003785802,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
437,7.031637716,0.904716535,3896.47001,10.57223334,2619.163148,14.68,0.079442483,-8700.873548,59.00166786,2.05429496,1.07072607,1.118434062,8.620449395,0.998003838,0.003785644,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
438,6.83820523,0.895062546,3882.332078,10.55682008,2605.503762,14.3,0.079442483,-8702.309743,58.84308817,2.030245009,1.066948513,1.09122055,8.436623679,0.998003838,0.003785251,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
439,6.591508048,0.885685272,3862.364584,10.52951774,2588.475879,13.92,0.07928652,-8703.644361,58.52317257,2.021976187,1.06486777,1.080551809,8.244741185,0.998003838,0.003784971,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
440,6.39803496,0.876276331,3842.891482,10.49618539,2575.236992,13.5,0.078726179,-8704.802529,58.30089231,1.991421459,1.061349322,1.051390766,7.94589225,0.998003838,0.003784373,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
441,6.20307017,0.866041325,3824.708392,10.47975682,2566.521708,13.08,0.077807558,-8705.679616,58.15783402,1.970337787,1.059671464,1.041802515,7.810876483,0.998003838,0.0037841,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
442,5.908137699,0.856340101,3814.320917,10.45520911,2552.715651,12.8,0.076927841,-8707.118415,58.04428755,1.941134473,1.055731252,1.018925614,7.606820639,0.998003838,0.003783717,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
443,5.741593323,0.844823009,3803.721978,10.42059766,2540.364327,12.58,0.075995285,-8707.671208,57.82184069,1.9075569,1.051289436,1.001822313,7.464566882,0.998003838,0.003783518,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
444,5.524477665,0.835142457,3798.341049,10.39630092,2530.607957,12.42,0.075995285,-8710.12565,57.64494112,1.891144941,1.048352012,0.983241255,7.318415042,0.998003838,0.003782774,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
445,5.338901965,0.82405261,3785.860264,10.37723652,2523.40606,12.18,0.075737932,-8714.614762,57.52072593,1.859953478,1.044158995,0.973304485,7.042109264,0.998003838,0.003782416,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
446,5.114299824,0.813612048,3769.003994,10.36361886,2508.406426,12.06,0.075510796,-8716.838529,57.36407681,1.849116126,1.042194705,0.953056737,6.929563817,0.998003838,0.003782144,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
447,4.971778911,0.80487338,3767.425108,10.33781254,2499.273933,11.8,0.075510796,-8718.970958,57.03299541,1.823847796,1.039815721,0.94130371,6.697606522,0.998003838,0.003781833,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
448,4.84308338,0.797998891,3749.204336,10.30971193,2481.004233,11.16,0.074885292,-8721.705398,56.93538517,1.808154579,1.036401982,0.929259044,6.614887054,0.998003838,0.003781215,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
449,4.65203583,0.789093391,3730.735593,10.28697499,2468.810533,11,0.074885292,-8722.774682,56.68017253,1.790970352,1.031402888,0.917284827,6.455608504,0.998003838,0.003780871,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
450,4.500494205,0.774753724,3722.72772,10.26226014,2460.295786,10.7,0.074885292,-8723.515271,56.55106438,1.768143723,1.026238814,0.901580801,6.346420567,0.998003838,0.003780384,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
451,4.321408993,0.767561121,3713.989615,10.24406878,2450.591955,10.64,0.074767081,-8724.99315,56.46977776,1.747771358,1.023455178,0.886960935,6.197367859,0.998003838,0.003779536,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
452,4.189283222,0.759692374,3680.40438,10.22898902,2440.55174,10.48,0.074422889,-8725.786633,56.33175731,1.725581546,1.020246753,0.870742499,6.112871335,0.998003838,0.00377899,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
453,4.024456637,0.749640165,3673.98279,10.19135781,2427.687104,10.06,0.074422889,-8726.7458,56.23560177,1.709021003,1.015068968,0.858601924,5.991216943,0.998003838,0.003777454,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
454,3.938538009,0.741944357,3639.005977,10.14490599,2418.109562,9.88,0.074422889,-8728.059697,56.11018002,1.692215174,1.010814993,0.843910989,5.898852911,0.998003838,0.00377697,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
455,3.798292864,0.736421063,3622.376299,10.12796088,2408.863091,9.7,0.073319664,-8729.23575,55.96289596,1.672844522,1.007066192,0.821595442,5.689661525,0.998003838,0.003776727,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
456,3.679530241,0.73120387,3616.154163,10.11390788,2403.722983,9.5,0.072699477,-8729.706757,55.85370577,1.659447586,1.00328337,0.805391393,5.538526347,0.998003838,0.003776256,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
457,3.523865514,0.717589933,3594.2014,10.09559319,2397.602349,9.36,0.071841333,-8731.072273,55.77360768,1.633772736,0.999909866,0.790758354,5.395328739,0.998003838,0.003775939,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
458,3.399438938,0.709692116,3585.3109,10.08407273,2385.084975,9.18,0.071310221,-8733.593859,55.63806169,1.610554009,0.996168816,0.78487522,5.317621692,0.998003838,0.003775816,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
459,3.289139473,0.700716288,3581.40671,10.04984283,2379.682148,8.82,0.071310221,-8735.525688,55.55008997,1.599600885,0.989796255,0.771766771,5.246461096,0.998003838,0.003774993,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
460,3.176763246,0.692827075,3560.165341,10.03460202,2376.183495,8.66,0.07006804,-8736.130539,55.46542444,1.585269785,0.985425874,0.761217009,5.091260681,0.998003838,0.003774687,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
461,3.070672071,0.682920716,3550.240502,10.02345423,2369.508652,8.56,0.069989009,-8736.710182,55.35603628,1.575984196,0.978843392,0.747622634,5.009511512,0.998003838,0.003774323,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
462,2.987438863,0.67500888,3535.228401,9.982396564,2364.562982,8.34,0.06986356,-8737.307581,55.25144541,1.558972658,0.974185781,0.738575347,4.890252049,0.998003838,0.003773848,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
463,2.873696353,0.667594753,3522.077361,9.965191204,2357.230118,8.12,0.06986356,-8737.885905,55.09855208,1.535511205,0.969100178,0.726522366,4.824958689,0.998003838,0.003772287,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
464,2.707288793,0.660008627,3512.917861,9.939613532,2348.893117,7.9,0.069802006,-8738.461634,54.98045586,1.518044137,0.961923945,0.714706956,4.734445369,0.998003838,0.003771797,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
465,2.623422713,0.655457399,3501.383191,9.907240217,2343.329411,7.72,0.069802006,-8739.16407,54.91260165,1.50109021,0.956856346,0.699071143,4.656136291,0.998003838,0.003771331,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
466,2.546507675,0.651976223,3490.514621,9.887959957,2335.305483,7.6,0.068973557,-8739.903868,54.69807977,1.489981069,0.951579396,0.690679779,4.539630824,0.998003838,0.00377097,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
467,2.492964513,0.646916533,3473.930293,9.876652705,2328.311046,7.52,0.068494682,-8740.631057,54.61992702,1.469298272,0.942907546,0.685660584,4.485055748,0.998003838,0.003770684,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
468,2.386941153,0.639836877,3439.890733,9.831780655,2324.403615,7.34,0.068215084,-8741.194874,54.51749066,1.453183472,0.937196173,0.677558424,4.269804414,0.998003838,0.003769985,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
469,2.249406828,0.635123448,3429.148783,9.808182557,2319.262136,7.18,0.068215084,-8741.533895,54.32080957,1.437590711,0.929971988,0.668142377,4.198446953,0.998003838,0.003769827,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.143696783,-7.568811754
470,2.185289944,0.629284276,3425.873754,9.781091356,2312.689747,7.02,0.06798654,-8742.296183,54.25059481,1.421922728,0.919842273,0.656815624,4.163188215,0.998003838,0.003769403,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.14965506,-7.568811754
471,2.050894796,0.62433377,3420.923556,9.760288294,2304.502837,6.78,0.06798654,-8743.411978,54.18462516,1.400863299,0.91222376,0.648159888,4.045508609,0.998003838,0.003769099,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
472,1.987790339,0.617570214,3412.082443,9.721042397,2298.678892,6.62,0.067503177,-8743.954413,54.09281644,1.388873784,0.904860545,0.637399061,3.904004549,0.998003838,0.003768602,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
473,1.906980337,0.612211865,3402.369136,9.712964568,2294.200429,6.5,0.06542393,-8744.438224,54.01172132,1.373901865,0.891611348,0.628309217,3.833146403,0.998003838,0.003768288,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
474,1.834919408,0.607947405,3393.798702,9.6815964,2287.543561,6.36,0.06542393,-8744.847673,53.87977623,1.359149649,0.88232959,0.619025278,3.730004187,0.998003838,0.003768097,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
475,1.705720738,0.60095248,3378.275942,9.658725797,2282.680134,6.3,0.065295131,-8745.402835,53.77559572,1.340596366,0.872653345,0.613281167,3.588783458,0.998003838,0.00376772,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
476,1.650284085,0.597308509,3351.420338,9.630188304,2277.26223,6.2,0.065295131,-8746.403394,53.60685497,1.327453377,0.861336031,0.596826302,3.459009657,0.998003838,0.003767134,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
477,1.593172786,0.592470503,3335.179094,9.603243412,2272.403581,6.12,0.064358226,-8746.685446,53.4827674,1.313736002,0.849762759,0.585394628,3.355480824,0.998003838,0.003766972,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
478,1.521606284,0.587716988,3319.826021,9.553997025,2262.556165,6.12,0.064100944,-8747.566974,53.4097817,1.304047488,0.841180899,0.574346352,3.282406422,0.998003838,0.00376683,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
479,1.465140655,0.584425536,3312.962605,9.522889463,2258.453994,6,0.063708882,-8747.900176,53.34826542,1.29358717,0.826918306,0.563089913,3.149929753,0.998003838,0.003766016,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
480,1.410820422,0.580296319,3299.843565,9.477572877,2250.963107,5.9,0.063649476,-8748.171908,53.26534174,1.277241339,0.819032681,0.551005935,3.078996491,0.998003838,0.003765718,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
481,1.373110323,0.576967896,3290.273778,9.441122338,2244.724087,5.84,0.063649476,-8750.787563,53.17480614,1.266021222,0.805375956,0.542773816,2.999131888,0.998003838,0.003765473,-1.031628453,0.397887358,3,-3.862782148,-3.260277202,-6.344511124,-8.296694505,-7.568811754
